-38,-43,-77,2,60,52,-75,5,44
-19,-78,-55,5,70,50,-47,-19,26
-7,-88,-46,9,74,45,-10,10,14
-16,-77,-55,3,71,50,49,27,-42
-42,-34,-74,-1,59,54,87,-8,-57
-44,21,-85,3,44,48,86,9,-45
-40,66,-74,7,32,38,48,16,-31
-25,86,-36,10,28,30,38,31,-26
-25,92,-34,12,28,27,-6,5,3
-36,84,-57,9,30,33,-55,-13,34
-51,46,-93,3,39,46,-71,5,53
-55,-11,-86,-3,52,53,-64,-29,58
-25,-45,-85,3,64,53,-65,-5,30
-14,-82,-44,6,73,48,-64,2,38
4,-92,-31,9,76,45,16,-1,-7
-16,-70,-62,6,71,49,63,2,-53
-35,-38,-87,3,58,52,65,-1,-56
-44,25,-94,4,43,50,79,6,-50
-40,72,-70,7,33,38,55,2,-31
-25,87,-42,10,29,31,36,11,-12
-25,88,-34,11,28,28,-3,-3,5
-35,90,-46,11,29,30,-38,-5,14
-49,49,-78,5,35,41,-74,-11,59
-56,3,-86,-2,48,51,-76,-4,52
-44,-46,-68,-3,62,53,-64,-11,57
-12,-77,-68,4,72,48,-41,-25,33
3,-95,-31,9,75,43,-4,21,11
-15,-79,-49,6,73,48,49,17,-55
-45,-38,-88,-1,61,54,82,-26,-60
-38,20,-92,4,47,51,69,-3,-45
-35,66,-80,9,33,41,69,9,-34
-24,89,-46,12,28,28,44,10,-12
-22,85,-39,13,27,27,-6,-4,3
-30,95,-47,13,29,28,-38,12,3
-38,70,-72,7,34,42,-62,12,43
-54,16,-90,0,44,49,-72,-22,71
-43,-27,-68,-3,59,53,-70,10,70
-21,-79,-63,3,69,51,-42,-32,25
-8,-88,-52,8,72,47,-6,6,17
-8,-81,-55,6,71,48,29,4,-33
-31,-50,-74,3,64,53,68,-14,-51
-39,1,-99,5,50,50,65,-6,-53
-35,60,-72,5,38,45,97,32,-55
-29,81,-53,11,30,33,33,12,-15
-24,92,-37,12,29,29,11,-2,-7
-27,89,-41,11,30,30,-13,-2,13
-39,74,-68,6,34,40,-84,16,54
-54,24,-92,-2,45,51,-65,-26,76
-36,-21,-78,-3,56,54,-51,-4,44
-22,-64,-79,2,64,53,-39,-30,19
-7,-62,-62,8,72,47,-58,-2,29
18,-94,-24,14,75,43,-51,27,36
5,-87,-42,9,74,46,44,14,-52
-35,-55,-69,1,66,52,75,-9,-69
-42,-6,-89,3,52,53,71,0,-59
-42,48,-86,5,40,46,74,14,-49
-30,82,-58,10,32,36,43,23,-22
-28,87,-39,10,29,30,8,-8,2
-29,82,-38,9,29,31,-3,-6,6
-27,103,-46,10,29,30,27,33,-17
-38,85,-29,8,26,28,43,0,10
-48,61,-31,5,26,28,-42,-4,27
-51,72,-25,2,29,36,-18,111,-58
-21,107,-15,-8,31,39,-69,85,-34
-35,108,-19,-11,33,38,55,-20,66
-43,61,6,-19,33,33,-4,51,44
-75,84,0,-23,39,35,-27,7,20
-52,27,29,-28,43,32,30,-8,28
-99,40,-17,-24,44,38,-4,-26,15
-84,27,-7,-26,48,39,17,-16,25
-91,15,-28,-22,49,43,11,-53,26
-89,15,-39,-15,43,44,50,-3,-28
-88,47,-53,-11,34,40,24,9,-1
-80,64,-21,-12,31,39,-21,43,-87
-67,71,1,-13,31,38,-11,52,3
-59,65,19,-22,34,31,-8,90,9
-56,63,30,-28,34,17,-24,15,-9
-36,68,45,-26,33,15,20,43,6
